x y y_analytic yRK4 yRK5 h
3.087 -0.416819 0.00468036 -0.416819 -0.416819 1.55606e-06
3.088 -0.41708 0.0045105 -0.41708 -0.41708 1.55604e-06
3.089 -0.417337 0.00434379 -0.417337 -0.417337 1.55603e-06
3.09 -0.417588 0.00418021 -0.417588 -0.417588 1.55602e-06
3.091 -0.417835 0.00401977 -0.417835 -0.417835 1.556e-06
3.092 -0.418077 0.00386246 -0.418077 -0.418077 1.55599e-06
3.093 -0.418314 0.0037083 -0.418314 -0.418314 1.55598e-06
3.094 -0.418546 0.00355727 -0.418546 -0.418546 1.55596e-06
3.095 -0.418773 0.00340938 -0.418773 -0.418773 1.55595e-06
3.096 -0.418995 0.00326463 -0.418995 -0.418995 1.55594e-06
3.097 -0.419213 0.00312301 -0.419213 -0.419213 1.55593e-06
3.098 -0.419425 0.00298454 -0.419425 -0.419425 1.55591e-06
3.099 -0.419633 0.0028492 -0.419633 -0.419633 1.5559e-06
3.1 -0.419836 0.002717 -0.419836 -0.419836 1.55589e-06
3.101 -0.420034 0.00258794 -0.420034 -0.420034 1.55588e-06
3.102 -0.420227 0.00246202 -0.420227 -0.420227 1.55587e-06
3.103 -0.420415 0.00233924 -0.420415 -0.420415 1.55586e-06
3.104 -0.420598 0.0022196 -0.420598 -0.420598 1.55585e-06
3.105 -0.420776 0.0021031 -0.420776 -0.420776 1.55584e-06
3.106 -0.42095 0.00198973 -0.42095 -0.42095 1.55583e-06
3.107 -0.421118 0.00187951 -0.421118 -0.421118 1.55582e-06
3.108 -0.421282 0.00177242 -0.421282 -0.421282 1.55581e-06
3.109 -0.421441 0.00166848 -0.421441 -0.421441 1.55581e-06
3.11 -0.421595 0.00156767 -0.421595 -0.421595 1.5558e-06
3.111 -0.421744 0.00147001 -0.421744 -0.421744 1.55579e-06
3.112 -0.421888 0.00137549 -0.421888 -0.421888 1.55578e-06
3.113 -0.422027 0.0012841 -0.422027 -0.422027 1.55577e-06
3.114 -0.422162 0.00119586 -0.422162 -0.422162 1.55577e-06
3.115 -0.422291 0.00111075 -0.422291 -0.422291 1.55576e-06
3.116 -0.422416 0.00102879 -0.422416 -0.422416 1.55575e-06
3.117 -0.422535 0.000949967 -0.422535 -0.422535 1.55575e-06
3.118 -0.42265 0.000874285 -0.42265 -0.42265 1.55574e-06
3.119 -0.42276 0.000801744 -0.42276 -0.42276 1.55574e-06
3.12 -0.422865 0.000732344 -0.422865 -0.422865 1.55573e-06
3.121 -0.422965 0.000666084 -0.422965 -0.422965 1.55572e-06
3.122 -0.423061 0.000602966 -0.423061 -0.423061 1.55572e-06
3.123 -0.423151 0.000542988 -0.423151 -0.423151 1.55572e-06
3.124 -0.423236 0.000486151 -0.423236 -0.423237 1.55571e-06
3.125 -0.423317 0.000432456 -0.423317 -0.423317 1.55571e-06
3.126 -0.423393 0.000381901 -0.423393 -0.423393 1.5557e-06
3.127 -0.423464 0.000334488 -0.423464 -0.423464 1.5557e-06
3.128 -0.42353 0.000290216 -0.42353 -0.42353 1.5557e-06
3.129 -0.423591 0.000249086 -0.423591 -0.423591 1.55569e-06
3.13 -0.423647 0.000211096 -0.423647 -0.423647 1.55569e-06
3.131 -0.423698 0.000176248 -0.423698 -0.423698 1.55569e-06
3.132 -0.423744 0.000144542 -0.423744 -0.423745 1.55569e-06
3.133 -0.423786 0.000115977 -0.423786 -0.423786 1.55568e-06
3.134 -0.423823 9.05534e-05 -0.423823 -0.423823 1.55568e-06
3.135 -0.423854 6.82714e-05 -0.423854 -0.423854 1.55568e-06
3.136 -0.423881 4.91309e-05 -0.423881 -0.423881 1.55568e-06
3.137 -0.423903 3.31319e-05 -0.423903 -0.423903 1.55568e-06
3.138 -0.42392 2.02745e-05 -0.42392 -0.42392 1.55568e-06
3.139 -0.423932 1.05587e-05 -0.423932 -0.423933 1.55568e-06
3.14 -0.42394 3.9844e-06 -0.42394 -0.42394 1.55568e-06
3.141 -0.423942 5.51724e-07 -0.423942 -0.423942 1.55568e-06
3.142 -0.42394 2.60644e-07 -0.42394 -0.42394 1.55568e-06
3.143 -0.423932 3.11116e-06 -0.423932 -0.423932 1.55568e-06
3.144 -0.42392 9.10326e-06 -0.42392 -0.42392 1.55568e-06
3.145 -0.423903 1.82369e-05 -0.423903 -0.423903 1.55568e-06
3.146 -0.423881 3.05122e-05 -0.423881 -0.423881 1.55568e-06
3.147 -0.423854 4.5929e-05 -0.423854 -0.423854 1.55568e-06
3.148 -0.423822 6.44874e-05 -0.423822 -0.423822 1.55568e-06
3.149 -0.423786 8.61873e-05 -0.423786 -0.423786 1.55569e-06
3.15 -0.423744 0.000111029 -0.423744 -0.423744 1.55569e-06
3.151 -0.423698 0.000139012 -0.423698 -0.423698 1.55569e-06
3.152 -0.423646 0.000170136 -0.423646 -0.423646 1.55569e-06
3.153 -0.42359 0.000204402 -0.42359 -0.42359 1.5557e-06
3.154 -0.423529 0.000241809 -0.423529 -0.423529 1.5557e-06
3.155 -0.423463 0.000282357 -0.423463 -0.423463 1.5557e-06
3.156 -0.423392 0.000326047 -0.423392 -0.423392 1.55571e-06
3.157 -0.423316 0.000372878 -0.423316 -0.423316 1.55571e-06
3.158 -0.423236 0.00042285 -0.423236 -0.423236 1.55572e-06
3.159 -0.42315 0.000475964 -0.42315 -0.42315 1.55572e-06
3.16 -0.42306 0.000532218 -0.42306 -0.42306 1.55573e-06
3.161 -0.422964 0.000591614 -0.422964 -0.422964 1.55573e-06
3.162 -0.422864 0.000654151 -0.422864 -0.422864 1.55574e-06
3.163 -0.422759 0.000719828 -0.422759 -0.422759 1.55574e-06
3.164 -0.422649 0.000788647 -0.422649 -0.422649 1.55575e-06
3.165 -0.422534 0.000860606 -0.422534 -0.422534 1.55576e-06
3.166 -0.422414 0.000935706 -0.422414 -0.422414 1.55576e-06
3.167 -0.42229 0.00101395 -0.42229 -0.42229 1.55577e-06
3.168 -0.42216 0.00109533 -0.42216 -0.42216 1.55578e-06
3.169 -0.422026 0.00117985 -0.422026 -0.422026 1.55578e-06
3.17 -0.421886 0.00126751 -0.421886 -0.421886 1.55579e-06
3.171 -0.421742 0.00135831 -0.421742 -0.421742 1.5558e-06
3.172 -0.421593 0.00145226 -0.421593 -0.421593 1.55581e-06
3.173 -0.421439 0.00154934 -0.421439 -0.421439 1.55582e-06
3.174 -0.42128 0.00164956 -0.42128 -0.42128 1.55582e-06
3.175 -0.421117 0.00175292 -0.421117 -0.421117 1.55583e-06
3.176 -0.420948 0.00185943 -0.420948 -0.420948 1.55584e-06
3.177 -0.420774 0.00196907 -0.420774 -0.420775 1.55585e-06
3.178 -0.420596 0.00208185 -0.420596 -0.420596 1.55586e-06
3.179 -0.420413 0.00219777 -0.420413 -0.420413 1.55587e-06
3.18 -0.420225 0.00231683 -0.420225 -0.420225 1.55588e-06
3.181 -0.420032 0.00243903 -0.420032 -0.420032 1.55589e-06
3.182 -0.419834 0.00256437 -0.419834 -0.419834 1.55591e-06
3.183 -0.419631 0.00269285 -0.419631 -0.419631 1.55592e-06
3.184 -0.419423 0.00282447 -0.419423 -0.419423 1.55593e-06
3.185 -0.41921 0.00295922 -0.41921 -0.419211 1.55594e-06
3.186 -0.418993 0.00309712 -0.418993 -0.418993 1.55595e-06
3.187 -0.418771 0.00323815 -0.418771 -0.418771 1.55597e-06
3.188 -0.418543 0.00338232 -0.418543 -0.418544 1.55598e-06
3.189 -0.418311 0.00352963 -0.418311 -0.418311 1.55599e-06
3.19 -0.418074 0.00368007 -0.418074 -0.418074 1.55601e-06
3.191 -0.417832 0.00383366 -0.417832 -0.417832 1.55602e-06
3.192 -0.417586 0.00399038 -0.417586 -0.417586 1.55603e-06
3.193 -0.417334 0.00415024 -0.417334 -0.417334 1.55605e-06
3.194 -0.417077 0.00431324 -0.417077 -0.417077 1.55606e-06
3.195 -0.416816 0.00447937 -0.416816 -0.416816 1.55608e-06
3.196 -0.41655 0.00464864 -0.41655 -0.41655 1.55609e-06
3.197 -0.416278 0.00482105 -0.416278 -0.416279 1.55611e-06
3.198 -0.416002 0.0049966 -0.416002 -0.416002 1.55612e-06
3.199 -0.415721 0.00517528 -0.415721 -0.415721 1.55614e-06
3.2 -0.415436 0.00535709 -0.415436 -0.415436 1.55616e-06
3.201 -0.415145 0.00554205 -0.415145 -0.415145 1.55617e-06
3.202 -0.414849 0.00573014 -0.414849 -0.414849 1.55619e-06
3.203 -0.414549 0.00592136 -0.414549 -0.414549 1.55621e-06
3.204 -0.414243 0.00611572 -0.414243 -0.414243 1.55623e-06
3.205 -0.413933 0.00631322 -0.413933 -0.413933 1.55625e-06
3.206 -0.413618 0.00651385 -0.413618 -0.413618 1.55626e-06
3.207 -0.413298 0.00671761 -0.413298 -0.413298 1.55628e-06
3.208 -0.412973 0.00692451 -0.412973 -0.412973 1.5563e-06
3.209 -0.412643 0.00713454 -0.412643 -0.412643 1.55632e-06
3.21 -0.412308 0.00734771 -0.412308 -0.412309 1.55634e-06
3.211 -0.411969 0.00756401 -0.411969 -0.411969 1.55636e-06
3.212 -0.411625 0.00778345 -0.411625 -0.411625 1.55638e-06
3.213 -0.411275 0.00800602 -0.411275 -0.411275 1.5564e-06
3.214 -0.410921 0.00823172 -0.410921 -0.410921 1.55643e-06
3.215 -0.410562 0.00846055 -0.410562 -0.410562 1.55645e-06
3.216 -0.410198 0.00869252 -0.410198 -0.410198 1.55647e-06
3.217 -0.409829 0.00892762 -0.409829 -0.409829 1.55649e-06
3.218 -0.409455 0.00916585 -0.409455 -0.409455 1.55652e-06
3.219 -0.409077 0.00940721 -0.409077 -0.409077 1.55654e-06
3.22 -0.408693 0.00965171 -0.408693 -0.408693 1.55656e-06
3.221 -0.408305 0.00989933 -0.408305 -0.408305 1.55659e-06
3.222 -0.407912 0.0101501 -0.407912 -0.407912 1.55661e-06
3.223 -0.407514 0.010404 -0.407514 -0.407514 1.55664e-06
3.224 -0.407111 0.010661 -0.407111 -0.407111 1.55666e-06
3.225 -0.406703 0.0109211 -0.406703 -0.406703 1.55669e-06
3.226 -0.40629 0.0111844 -0.40629 -0.40629 1.55671e-06
3.227 -0.405872 0.0114508 -0.405872 -0.405872 1.55674e-06
3.228 -0.40545 0.0117204 -0.40545 -0.40545 1.55677e-06
3.229 -0.405022 0.011993 -0.405022 -0.405023 1.55679e-06
3.23 -0.40459 0.0122688 -0.40459 -0.40459 1.55682e-06
3.231 -0.404153 0.0125477 -0.404153 -0.404153 1.55685e-06
3.232 -0.403711 0.0128298 -0.403711 -0.403711 1.55688e-06
3.233 -0.403264 0.013115 -0.403264 -0.403264 1.55691e-06
3.234 -0.402812 0.0134033 -0.402812 -0.402812 1.55694e-06
3.235 -0.402356 0.0136947 -0.402356 -0.402356 1.55697e-06
3.236 -0.401894 0.0139893 -0.401894 -0.401894 1.557e-06
3.237 -0.401428 0.0142869 -0.401428 -0.401428 1.55703e-06
3.238 -0.400957 0.0145878 -0.400957 -0.400957 1.55706e-06
3.239 -0.40048 0.0148917 -0.40048 -0.40048 1.55709e-06
3.24 -0.399999 0.0151987 -0.399999 -0.399999 1.55712e-06
3.241 -0.399513 0.0155089 -0.399513 -0.399514 1.55716e-06
3.242 -0.399023 0.0158222 -0.399023 -0.399023 1.55719e-06
3.243 -0.398527 0.0161387 -0.398527 -0.398527 1.55722e-06
3.244 -0.398027 0.0164582 -0.398027 -0.398027 1.55726e-06
3.245 -0.397521 0.0167809 -0.397521 -0.397521 1.55729e-06
3.246 -0.397011 0.0171067 -0.397011 -0.397011 1.55732e-06
3.247 -0.396496 0.0174356 -0.396496 -0.396496 1.55736e-06
3.248 -0.395976 0.0177677 -0.395976 -0.395976 1.5574e-06
3.249 -0.395451 0.0181028 -0.395451 -0.395451 1.55743e-06
3.25 -0.394921 0.0184411 -0.394921 -0.394921 1.55747e-06
3.251 -0.394386 0.0187825 -0.394386 -0.394387 1.55751e-06
3.252 -0.393847 0.0191271 -0.393847 -0.393847 1.55754e-06
3.253 -0.393303 0.0194747 -0.393303 -0.393303 1.55758e-06
3.254 -0.392753 0.0198255 -0.392753 -0.392753 1.55762e-06
3.255 -0.392199 0.0201794 -0.392199 -0.392199 1.55766e-06
3.256 -0.39164 0.0205364 -0.39164 -0.39164 1.5577e-06
3.257 -0.391076 0.0208965 -0.391076 -0.391076 1.55774e-06
3.258 -0.390508 0.0212597 -0.390508 -0.390508 1.55778e-06
3.259 -0.389934 0.0216261 -0.389934 -0.389934 1.55782e-06
3.26 -0.389356 0.0219955 -0.389356 -0.389356 1.55786e-06
3.261 -0.388772 0.0223681 -0.388772 -0.388772 1.55791e-06
3.262 -0.388184 0.0227438 -0.388184 -0.388184 1.55795e-06
3.263 -0.387591 0.0231226 -0.387591 -0.387591 1.55799e-06
3.264 -0.386993 0.0235046 -0.386993 -0.386993 1.55804e-06
3.265 -0.38639 0.0238896 -0.38639 -0.38639 1.55808e-06
3.266 -0.385783 0.0242778 -0.385783 -0.385783 1.55813e-06
3.267 -0.38517 0.0246691 -0.38517 -0.38517 1.55817e-06
3.268 -0.384553 0.0250634 -0.384553 -0.384553 1.55822e-06
3.269 -0.38393 0.0254609 -0.38393 -0.38393 1.55827e-06
3.27 -0.383303 0.0258615 -0.383303 -0.383303 1.55831e-06
3.271 -0.382671 0.0262653 -0.382671 -0.382671 1.55836e-06
3.272 -0.382034 0.0266721 -0.382034 -0.382034 1.55841e-06
3.273 -0.381393 0.027082 -0.381393 -0.381393 1.55846e-06
3.274 -0.380746 0.0274951 -0.380746 -0.380746 1.55851e-06
3.275 -0.380095 0.0279112 -0.380095 -0.380095 1.55856e-06
3.276 -0.379438 0.0283305 -0.379438 -0.379438 1.55861e-06
3.277 -0.378777 0.0287528 -0.378777 -0.378777 1.55866e-06
3.278 -0.378111 0.0291783 -0.378111 -0.378111 1.55872e-06
3.279 -0.37744 0.0296069 -0.37744 -0.37744 1.55877e-06
3.28 -0.376764 0.0300386 -0.376764 -0.376764 1.55882e-06
3.281 -0.376084 0.0304734 -0.376084 -0.376084 1.55888e-06
3.282 -0.375398 0.0309113 -0.375398 -0.375398 1.55893e-06
3.283 -0.374708 0.0313523 -0.374708 -0.374708 1.55899e-06
3.284 -0.374013 0.0317964 -0.374013 -0.374013 1.55904e-06
3.285 -0.373312 0.0322436 -0.373312 -0.373313 1.5591e-06
3.286 -0.372607 0.0326939 -0.372607 -0.372608 1.55916e-06
3.287 -0.371898 0.0331473 -0.371898 -0.371898 1.55922e-06
3.288 -0.371183 0.0336038 -0.371183 -0.371183 1.55928e-06
3.289 -0.370464 0.0340634 -0.370464 -0.370464 1.55934e-06
3.29 -0.369739 0.0345261 -0.369739 -0.369739 1.5594e-06
3.291 -0.36901 0.0349919 -0.36901 -0.36901 1.55946e-06
3.292 -0.368276 0.0354608 -0.368276 -0.368276 1.55952e-06
3.293 -0.367537 0.0359328 -0.367537 -0.367537 1.55958e-06
3.294 -0.366793 0.0364078 -0.366793 -0.366793 1.55965e-06
3.295 -0.366044 0.036886 -0.366044 -0.366044 1.55971e-06
3.296 -0.365291 0.0373673 -0.365291 -0.365291 1.55977e-06
3.297 -0.364532 0.0378517 -0.364532 -0.364533 1.55984e-06
3.298 -0.363769 0.0383391 -0.363769 -0.363769 1.55991e-06
3.299 -0.363001 0.0388297 -0.363001 -0.363001 1.55997e-06
3.3 -0.362228 0.0393233 -0.362228 -0.362228 1.56004e-06
3.301 -0.36145 0.0398201 -0.36145 -0.361451 1.56011e-06
3.302 -0.360668 0.0403199 -0.360668 -0.360668 1.56018e-06
3.303 -0.35988 0.0408228 -0.35988 -0.35988 1.56025e-06
3.304 -0.359088 0.0413288 -0.359088 -0.359088 1.56032e-06
3.305 -0.358291 0.0418379 -0.358291 -0.358291 1.56039e-06
3.306 -0.357489 0.0423501 -0.357489 -0.357489 1.56046e-06
3.307 -0.356682 0.0428653 -0.356682 -0.356682 1.56054e-06
3.308 -0.35587 0.0433837 -0.35587 -0.35587 1.56061e-06
3.309 -0.355053 0.0439051 -0.355053 -0.355054 1.56068e-06
3.31 -0.354232 0.0444296 -0.354232 -0.354232 1.56076e-06
3.311 -0.353406 0.0449572 -0.353406 -0.353406 1.56084e-06
3.312 -0.352575 0.0454879 -0.352575 -0.352575 1.56091e-06
3.313 -0.351739 0.0460216 -0.351739 -0.351739 1.56099e-06
3.314 -0.350898 0.0465584 -0.350898 -0.350898 1.56107e-06
3.315 -0.350052 0.0470983 -0.350052 -0.350052 1.56115e-06
3.316 -0.349202 0.0476413 -0.349202 -0.349202 1.56123e-06
3.317 -0.348346 0.0481874 -0.348346 -0.348346 1.56131e-06
3.318 -0.347486 0.0487365 -0.347486 -0.347486 1.5614e-06
3.319 -0.346621 0.0492887 -0.346621 -0.346621 1.56148e-06
3.32 -0.345751 0.049844 -0.345751 -0.345751 1.56156e-06
3.321 -0.344876 0.0504024 -0.344876 -0.344876 1.56165e-06
3.322 -0.343997 0.0509638 -0.343997 -0.343997 1.56174e-06
3.323 -0.343112 0.0515283 -0.343112 -0.343112 1.56182e-06
3.324 -0.342223 0.0520959 -0.342223 -0.342223 1.56191e-06
3.325 -0.341329 0.0526665 -0.341329 -0.341329 1.562e-06
3.326 -0.34043 0.0532402 -0.34043 -0.34043 1.56209e-06
3.327 -0.339526 0.053817 -0.339526 -0.339526 1.56218e-06
3.328 -0.338617 0.0543968 -0.338617 -0.338617 1.56227e-06
3.329 -0.337704 0.0549797 -0.337704 -0.337704 1.56236e-06
3.33 -0.336786 0.0555657 -0.336786 -0.336786 1.56246e-06
3.331 -0.335862 0.0561547 -0.335862 -0.335863 1.56255e-06
3.332 -0.334934 0.0567468 -0.334934 -0.334935 1.56265e-06
3.333 -0.334002 0.057342 -0.334002 -0.334002 1.56274e-06
3.334 -0.333064 0.0579402 -0.333064 -0.333064 1.56284e-06
3.335 -0.332121 0.0585414 -0.332121 -0.332122 1.56294e-06
3.336 -0.331174 0.0591457 -0.331174 -0.331174 1.56304e-06
3.337 -0.330222 0.0597531 -0.330222 -0.330222 1.56314e-06
3.338 -0.329265 0.0603635 -0.329265 -0.329265 1.56324e-06
3.339 -0.328303 0.060977 -0.328303 -0.328303 1.56335e-06
3.34 -0.327336 0.0615936 -0.327336 -0.327337 1.56345e-06
3.341 -0.326365 0.0622131 -0.326365 -0.326365 1.56356e-06
3.342 -0.325389 0.0628358 -0.325389 -0.325389 1.56366e-06
3.343 -0.324407 0.0634614 -0.324407 -0.324408 1.56377e-06
3.344 -0.323421 0.0640902 -0.323421 -0.323422 1.56388e-06
3.345 -0.322431 0.0647219 -0.322431 -0.322431 1.56399e-06
3.346 -0.321435 0.0653568 -0.321435 -0.321435 1.5641e-06
3.347 -0.320435 0.0659946 -0.320435 -0.320435 1.56421e-06
3.348 -0.319429 0.0666355 -0.319429 -0.319429 1.56432e-06
3.349 -0.318419 0.0672795 -0.318419 -0.318419 1.56443e-06
3.35 -0.317404 0.0679264 -0.317404 -0.317404 1.56455e-06
3.351 -0.316384 0.0685765 -0.316384 -0.316384 1.56467e-06
3.352 -0.31536 0.0692295 -0.31536 -0.31536 1.56478e-06
3.353 -0.31433 0.0698856 -0.31433 -0.31433 1.5649e-06
3.354 -0.313296 0.0705447 -0.313296 -0.313296 1.56502e-06
3.355 -0.312257 0.0712069 -0.312257 -0.312257 1.56514e-06
3.356 -0.311213 0.0718721 -0.311213 -0.311213 1.56526e-06
3.357 -0.310164 0.0725403 -0.310164 -0.310164 1.56539e-06
3.358 -0.309111 0.0732115 -0.309111 -0.309111 1.56551e-06
3.359 -0.308052 0.0738858 -0.308052 -0.308053 1.56564e-06
3.36 -0.306989 0.0745631 -0.306989 -0.306989 1.56576e-06
3.361 -0.305921 0.0752434 -0.305921 -0.305921 1.56589e-06
3.362 -0.304848 0.0759268 -0.304848 -0.304849 1.56602e-06
3.363 -0.303771 0.0766131 -0.303771 -0.303771 1.56615e-06
3.364 -0.302688 0.0773025 -0.302688 -0.302688 1.56628e-06
3.365 -0.301601 0.0779949 -0.301601 -0.301601 1.56642e-06
3.366 -0.300509 0.0786904 -0.300509 -0.300509 1.56655e-06
3.367 -0.299412 0.0793888 -0.299412 -0.299412 1.56669e-06
3.368 -0.29831 0.0800902 -0.29831 -0.29831 1.56682e-06
3.369 -0.297204 0.0807947 -0.297204 -0.297204 1.56696e-06
3.37 -0.296093 0.0815022 -0.296093 -0.296093 1.5671e-06
3.371 -0.294976 0.0822126 -0.294976 -0.294976 1.56724e-06
3.372 -0.293855 0.0829261 -0.293855 -0.293856 1.56739e-06
3.373 -0.29273 0.0836426 -0.29273 -0.29273 1.56753e-06
3.374 -0.291599 0.0843621 -0.291599 -0.291599 1.56768e-06
3.375 -0.290464 0.0850846 -0.290464 -0.290464 1.56782e-06
3.376 -0.289324 0.0858101 -0.289324 -0.289324 1.56797e-06
3.377 -0.288179 0.0865386 -0.288179 -0.288179 1.56812e-06
3.378 -0.287029 0.0872701 -0.287029 -0.287029 1.56827e-06
3.379 -0.285874 0.0880046 -0.285874 -0.285874 1.56842e-06
3.38 -0.284715 0.088742 -0.284715 -0.284715 1.56858e-06
3.381 -0.28355 0.0894825 -0.28355 -0.283551 1.56873e-06
3.382 -0.282381 0.090226 -0.282381 -0.282382 1.56889e-06
3.383 -0.281208 0.0909724 -0.281208 -0.281208 1.56905e-06
3.384 -0.280029 0.0917219 -0.280029 -0.280029 1.56921e-06
3.385 -0.278846 0.0924743 -0.278846 -0.278846 1.56937e-06
3.386 -0.277657 0.0932297 -0.277657 -0.277657 1.56953e-06
3.387 -0.276464 0.0939881 -0.276464 -0.276464 1.5697e-06
3.388 -0.275266 0.0947495 -0.275266 -0.275267 1.56986e-06
3.389 -0.274064 0.0955138 -0.274064 -0.274064 1.57003e-06
3.39 -0.272856 0.0962811 -0.272856 -0.272856 1.5702e-06
3.391 -0.271644 0.0970514 -0.271644 -0.271644 1.57037e-06
3.392 -0.270427 0.0978247 -0.270427 -0.270427 1.57054e-06
3.393 -0.269205 0.0986009 -0.269205 -0.269205 1.57071e-06
3.394 -0.267979 0.0993801 -0.267979 -0.267979 1.57089e-06
3.395 -0.266747 0.100162 -0.266747 -0.266747 1.57107e-06
3.396 -0.265511 0.100947 -0.265511 -0.265511 1.57125e-06
3.397 -0.26427 0.101735 -0.26427 -0.26427 1.57143e-06
3.398 -0.263024 0.102527 -0.263024 -0.263025 1.57161e-06
3.399 -0.261774 0.103321 -0.261774 -0.261774 1.57179e-06
3.4 -0.260519 0.104118 -0.260519 -0.260519 1.57198e-06
3.401 -0.259258 0.104917 -0.259258 -0.259258 1.57216e-06
3.402 -0.257993 0.10572 -0.257993 -0.257994 1.57235e-06
3.403 -0.256724 0.106526 -0.256724 -0.256724 1.57254e-06
3.404 -0.255449 0.107335 -0.255449 -0.255449 1.57273e-06
3.405 -0.25417 0.108147 -0.25417 -0.25417 1.57293e-06
3.406 -0.252886 0.108961 -0.252886 -0.252886 1.57312e-06
3.407 -0.251597 0.109779 -0.251597 -0.251597 1.57332e-06
3.408 -0.250303 0.110599 -0.250303 -0.250304 1.57352e-06
3.409 -0.249005 0.111423 -0.249005 -0.249005 1.57372e-06
3.41 -0.247702 0.112249 -0.247702 -0.247702 1.57392e-06
3.411 -0.246394 0.113079 -0.246394 -0.246394 1.57413e-06
3.412 -0.245081 0.113911 -0.245081 -0.245081 1.57433e-06
3.413 -0.243764 0.114746 -0.243764 -0.243764 1.57454e-06
3.414 -0.242441 0.115584 -0.242441 -0.242441 1.57475e-06
3.415 -0.241114 0.116425 -0.241114 -0.241114 1.57497e-06
3.416 -0.239782 0.117269 -0.239782 -0.239783 1.57518e-06
3.417 -0.238446 0.118116 -0.238446 -0.238446 1.5754e-06
3.418 -0.237104 0.118966 -0.237104 -0.237105 1.57561e-06
3.419 -0.235758 0.119819 -0.235758 -0.235758 1.57583e-06
3.42 -0.234407 0.120674 -0.234407 -0.234407 1.57606e-06
3.421 -0.233052 0.121533 -0.233052 -0.233052 1.57628e-06
3.422 -0.231691 0.122394 -0.231691 -0.231691 1.5765e-06
3.423 -0.230326 0.123259 -0.230326 -0.230326 1.57673e-06
3.424 -0.228956 0.124126 -0.228956 -0.228956 1.57696e-06
3.425 -0.227581 0.124996 -0.227581 -0.227581 1.57719e-06
3.426 -0.226202 0.125869 -0.226202 -0.226202 1.57743e-06
3.427 -0.224817 0.126745 -0.224817 -0.224817 1.57766e-06
3.428 -0.223428 0.127624 -0.223428 -0.223428 1.5779e-06
3.429 -0.222034 0.128505 -0.222034 -0.222034 1.57814e-06
3.43 -0.220636 0.12939 -0.220636 -0.220636 1.57838e-06
3.431 -0.219232 0.130277 -0.219232 -0.219232 1.57863e-06
3.432 -0.217824 0.131168 -0.217824 -0.217824 1.57887e-06
3.433 -0.216411 0.132061 -0.216411 -0.216411 1.57912e-06
3.434 -0.214994 0.132957 -0.214994 -0.214994 1.57937e-06
3.435 -0.213571 0.133856 -0.213571 -0.213571 1.57963e-06
3.436 -0.212144 0.134758 -0.212144 -0.212144 1.57988e-06
3.437 -0.210712 0.135663 -0.210712 -0.210712 1.58014e-06
3.438 -0.209276 0.13657 -0.209276 -0.209276 1.5804e-06
3.439 -0.207834 0.137481 -0.207834 -0.207834 1.58066e-06
3.44 -0.206388 0.138394 -0.206388 -0.206388 1.58093e-06
3.441 -0.204937 0.13931 -0.204937 -0.204937 1.58119e-06
3.442 -0.203481 0.140229 -0.203481 -0.203482 1.58146e-06
3.443 -0.202021 0.141151 -0.202021 -0.202021 1.58173e-06
3.444 -0.200556 0.142076 -0.200556 -0.200556 1.58201e-06
3.445 -0.199086 0.143003 -0.199086 -0.199086 1.58228e-06
3.446 -0.197611 0.143934 -0.197611 -0.197611 1.58256e-06
3.447 -0.196132 0.144867 -0.196132 -0.196132 1.58284e-06
3.448 -0.194648 0.145803 -0.194648 -0.194648 1.58312e-06
3.449 -0.193159 0.146742 -0.193159 -0.193159 1.58341e-06
3.45 -0.191665 0.147684 -0.191665 -0.191665 1.5837e-06
3.451 -0.190167 0.148628 -0.190167 -0.190167 1.58399e-06
3.452 -0.188664 0.149576 -0.188664 -0.188664 1.58428e-06
3.453 -0.187156 0.150526 -0.187156 -0.187156 1.58458e-06
3.454 -0.185643 0.151479 -0.185643 -0.185643 1.58488e-06
3.455 -0.184126 0.152435 -0.184126 -0.184126 1.58518e-06
3.456 -0.182604 0.153393 -0.182604 -0.182604 1.58548e-06
3.457 -0.181077 0.154355 -0.181077 -0.181077 1.58578e-06
3.458 -0.179545 0.155319 -0.179545 -0.179545 1.58609e-06
3.459 -0.178009 0.156286 -0.178009 -0.178009 1.5864e-06
3.46 -0.176468 0.157256 -0.176468 -0.176468 1.58672e-06
3.461 -0.174922 0.158229 -0.174922 -0.174922 1.58703e-06
3.462 -0.173372 0.159204 -0.173372 -0.173372 1.58735e-06
3.463 -0.171817 0.160182 -0.171817 -0.171817 1.58768e-06
3.464 -0.170257 0.161163 -0.170257 -0.170257 1.588e-06
3.465 -0.168692 0.162147 -0.168692 -0.168692 1.58833e-06
3.466 -0.167123 0.163134 -0.167123 -0.167123 1.58866e-06
3.467 -0.165548 0.164123 -0.165548 -0.165548 1.58899e-06
3.468 -0.16397 0.165115 -0.16397 -0.16397 1.58933e-06
3.469 -0.162386 0.16611 -0.162386 -0.162386 1.58966e-06
3.47 -0.160798 0.167108 -0.160798 -0.160798 1.59001e-06
3.471 -0.159205 0.168108 -0.159205 -0.159205 1.59035e-06
3.472 -0.157607 0.169111 -0.157607 -0.157607 1.5907e-06
3.473 -0.156004 0.170117 -0.156004 -0.156004 1.59105e-06
3.474 -0.154397 0.171126 -0.154397 -0.154397 1.5914e-06
3.475 -0.152785 0.172137 -0.152785 -0.152785 1.59176e-06
3.476 -0.151169 0.173151 -0.151169 -0.151169 1.59212e-06
